Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
30/10/2024,Subsidies To The Private Sector - Companies,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Esb Independent Energy (Ni) Ltd,631724,636607.12,Desnz - Energy Bill Discount Scheme Ame-subsidies To The Private Sector - Companies,D02 Kt92,Grant
30/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rsm Uk Consulting Llp,628218,60030.3,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Bt1 3lg,Vendor
30/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Scroll Finance Ltd,631310,199768.63,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ec2y 5eb,Vendor
30/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Living Places Earth Ltd,631312,44502.68,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Tn11 8jh,Vendor
30/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Scroll Finance Ltd,631314,277172.6,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ec2y 5eb,Vendor
30/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Dstl (Defence Science And Technology Laboratory),631315,109904.44,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Po14 9hl,Vendor
30/10/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Jdr Cable Systems Ltd,631317,473731,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Cb6 1ra,Grant
30/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wsp Uk Ltd,627492,33572.03,Desnz - Heat Networks Zoning-outsourced Programme Management,Wc2a 1af,Vendor
30/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ramboll Uk Ltd,629646,50313.13,Desnz - Heat Networks Zoning-outsourced Programme Management,Se1 8nw,Vendor
30/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ramboll Uk Ltd,629647,45083.21,Desnz - Heat Networks Zoning-outsourced Programme Management,Se1 8nw,Vendor
31/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Environment Agency,630599,47373.83,Desnz - Environment Agency - Cross Cutting Costs-outsourced Programme Management,Np10 8fz,Wga Only
31/10/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Environment Agency,630590,293935,Desnz Chd - Clean Heat Market Mechanism-administration Of Grants And Awards,Np10 8fz,Wga Only
31/10/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Yellow Wood Energy Consulting Ltd,631744,26112,Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Cv8 1bt,Vendor
31/10/2024,Other Technical Professional Services,Desnz - Energy Infrastructure - Desnz - Energy Systems & Networks,Methods Business And Digital Technology Ltd,627540,50936.89,Desnz - Reform Of Energy System Operations-other Technical Professional Services,Ec1n 8ts,Vendor
31/10/2024,Purchase Of Intangible Software,Ics - Integrated Corporate Services - Ics - Operations,Risk Ledger Ltd,631332,144000,Ics - Admin-purchase Of Intangible Software,Wc2n 6aa,Vendor
31/10/2024,R & D Technical Advice/Services And Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Health And Safety Executive,631754,400000,Desnz - Hydrogen Heating - Cdel Expenditure-r & D Technical Advice/Services And Support,Fy5 3ta,Vendor
31/10/2024,Cl - Cash Cfers Paid Over To Hmt,"Desnz - Net Zero, Nuclear & International - Desnz - Nda",Consolidated Fund Account 6622,632136,133000000,Desnz - Nuclear Decommissioning Authority Grant In Aid-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
31/10/2024,R & D Other It Consultancy,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Astraeus Consulting Ltd,631787,112963.73,Desnz - Uk Ets-r & D Other It Consultancy,M50 1rd,Vendor
31/10/2024,R & D Other It Consultancy,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Triad Group Plc,631790,41640,Desnz - Uk Ets-r & D Other It Consultancy,Gu7 1xe,Vendor
31/10/2024,R & D Other It Consultancy,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Triad Group Plc,631793,72150,Desnz - Uk Ets-r & D Other It Consultancy,Gu7 1xe,Vendor
31/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Softwire Technology Ltd,626387,25987.5,Desnz - Consumer Advice & Information (Cai)-Outsourced Programme Management,Nw5 1tl,Vendor
31/10/2024,Current Grants To Private Sector - Npish,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Environment Agency,631849,58479.36,Desnz - Ccs Projects-current Grants To Private Sector - Npish,Se18 5nj,Wga Only
31/10/2024,Finance & Accounting Advice,Desnz - Energy Infrastructure - Desnz - Carbon Capture Usage And Storage,Ernst And Young Llp,632039,639820.22,Desnz - Eu Exit: No Specific Dexeu Issue Prog-finance & Accounting Advice,Se1 2af,Vendor
31/10/2024,It Services,Ics - Integrated Corporate Services - Ics - Digital,Ibm United Kingdom Ltd,631367,98938,Ics - Admin-it Services,Po6 3ae,Vendor
31/10/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Future Energy Associates Ltd,631749,39358.8,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,N4 1db,Vendor
31/10/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,631745,49999.99,Desnz - Net Zero - Nnl Facilities-technical Advice / Services & Support,Wa3 6ae,Vendor
31/10/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,632052,296027.63,Desnz - Heat Networks Zoning-outsourced Programme Management,Wc1v 6qs,Vendor
