Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
22/07/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Turner And Townsend Consulting Ltd,604697,"£42,847.12",Desnz - Social Housing Decarbonisation Fund (Shdf)-Technical Advice / Services & Support,Ls18 4gh,Vendor
22/07/2024,Technical Advice / Services & Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Turner And Townsend Consulting Ltd,604697,"£164,725.37",Desnz - Social Housing Decarbonisation Fund (Shdf)-Technical Advice / Services & Support,Ls18 4gh,Vendor
05/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,The Cambridge Housing Society Ltd,606743,"£26,939.13",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cb24 9zr,Vendor
05/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Shropshire Towns And Rural Housing,606744,"£91,674.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sy2 6fg,Grant
05/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London Borough Of Barking And Dagenham,606745,"£148,682.16",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ig11 7lu,Grant
05/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Ongo Homes Ltd,606746,"£32,846.93",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Dn15 6at,Grant
08/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Chelmer Housing Partnership Ltd,607771,"£34,680.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cm2 5lb,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,The Cambridge Housing Society Ltd,609686,"£80,100.22",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cb24 9zr,Vendor
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wealden District Council,609688,"£29,742.63",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Bn27 2ax,Vendor
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Babergh District Council,609690,"£74,341.08",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ip1 2bx,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Portsmouth City Council,609692,"£290,362.79",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Po1 2al,Wga Only
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,City Of Wolverhampton Council,609695,"£384,012.30",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Wv1 1rl,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Uttlesford District Council,609696,"£316,880.50",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cb11 4er,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Ashford Borough Council,609732,"£335,533.61",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Tn23 1pl,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Cambridge City Council,609733,"£59,508.34",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cb2 3qj,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,City Of York Council,609734,"£55,000.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Yo1 6ga,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Colchester City Council,609735,"£114,312.88",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Co3 3wg,Vendor
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Coventry City Council,609736,"£1,412,100.31",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cv1 5rr,Wga Only
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Crawley Borough Council,609737,"£264,899.58",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Rh10 1uz,Vendor
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Cross Keys Homes Ltd,609738,"£72,857.14",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Pe2 7bz,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Westmorland And Furness Council,609739,"£262,732.55",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,La9 4dq,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Epping Forest District Council,609740,"£71,331.30",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cm16 4bz,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Fairhive Homes Ltd,609741,"£346,178.84",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Hp20 2nj,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Flagship Housing Group,609742,"£219,020.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Nr1 1pd,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Greensquareaccord Ltd,609743,"£940,145.30",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,B70 6qg,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Haig Housing Trust,609744,"£224,625.67",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sm4 5ns,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Hinckley And Bosworth Borough Council,609745,"£53,791.67",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Le10 0fr,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Kingston Upon Hull City Council,609746,"£312,000.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Hu1 2ab,Wga Only
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,London And Quadrant Housing Trust,609747,"£1,815,773.14",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,E15 4ph,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Medway Council,609748,"£174,086.24",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Me4 4tr,Wga Only
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Sovereign Network Homes Ltd,609749,"£500,000.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ha9 0hp,Vendor
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,North East Derbyshire District Council,609750,"£458,672.69",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,S42 6ng,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Nottingham City Council,609751,"£1,000,000.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ng2 3ng,Wga Only
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Paragon Asra Housing Ltd,609752,"£173,761.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Le2 7ea,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Peabody Trust,609753,"£1,299,006.40",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Se1 7jb,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Cheshire Peaks And Plains Housing Trust Ltd,609754,"£136,957.37",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sk11 6qj,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Raven Housing Trust Ltd,609755,"£70,000.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Rh1 1ss,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Royal Borough Of Kensington & Chelsea,609756,"£475,670.40",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,W8 7nx,Vendor
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Royal Borough Of Kensington & Chelsea,609757,"£141,697.31",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,W8 7nx,Vendor
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Royal Borough Of Kensington & Chelsea,609758,"£100,000.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,W8 7nx,Vendor
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Royal Borough Of Greenwich,609759,"£317,822.99",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Se18 6hq,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Rugby Borough Council,609760,"£133,075.61",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cv21 2rr,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Sanctuary Housing Association,609761,"£344,726.26",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Wr1 3zq,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,South Cambridgeshire District Council,609762,"£79,333.33",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Cb23 6ea,Wga Only
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,South Derbyshire District Council,609763,"£200,000.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,De11 0ah,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,South Holland District Council,609764,"£173,200.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Pe11 2xq,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Southern Housing Group Ltd,609766,"£269,999.71",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Me9 8gu,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Stevenage Borough Council,609767,"£122,536.73",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sg1 1hn,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Tees Valley Combined Authority,609768,"£1,523,454.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Dl2 1lu,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Thanet District Council,609769,"£242,536.25",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ct9 1xz,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,The Riverside Group Ltd,609771,"£323,727.94",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,L24 8rf,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Together Housing Association,609772,"£473,000.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Hx1 2eb,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Vivid Housing Ltd,609773,"£277,216.72",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Po2 8hb,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Lancashire Borough Council,609774,"£183,919.46",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,L39 2df,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Northamptonshire Council,609775,"£259,454.99",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Nn1 1ed,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Of England Combined Authority,609776,"£493,437.47",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Bs1 6al,Grant
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,West Yorkshire Combined Authority,609777,"£337,394.91",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Ls1 2de,Wga Only
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Westminster City Council,609778,"£520,000.00",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Sw1e 6qp,Wga Only
17/07/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Wokingham Borough Council,609779,"£89,949.12",Desnz - Social Housing Decarbonisation Fund (Shdf)-Capital Grants To Local Government,Rg40 1bn,Grant
17/07/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Domestic,Iff Research Ltd,610148,"£50,108.39",Desnz - Social Housing Decarbonisation Fund (Shdf)-Outsourced Programme Management,Ec3r 6hd,Vendor
08/07/2024,R & D Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Energy Systems Catapult Ltd,605341,"£55,656.45",Desnz - Net Zero Innovation Technical Support-r & D Research And Development Expenditure,B4 6bs,Vendor
01/07/2024,Grant-in-aid To Arms Length Bodies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Salix Finance Ltd,605419,"£839,808.70",Desnz - Salix - Grant In Aid.-Grant-in-aid To Arms Length Bodies,E14 4pu,Grant
16/07/2024,Capital Grants To Public Corporations (Pcs),Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Industrial Decarbonisation And Emissions Trading,Salix Finance Ltd,609808,"£12,613,868.77",Desnz - Public Sector Decarbonisation Scheme (Psds)-Capital Grants To Public Corporations (Pcs),Ec4n 7be,Grant
16/07/2024,Other Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Atkinsrealis Uk Ltd,608462,"£31,500.00",Desnz - Nuclear National Policy Statement-other Professional Services,Kt18 5bw,Grant
04/07/2024,It Management And Change - Application Support Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Cgi It Uk Ltd,607080,"£97,499.67",Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
26/07/2024,It Hosting Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Amazon Web Services Emea Sarl,607467,"£26,533.97",Desnz - Rrems Business As Usual-it Hosting Services,L-2338,Vendor
26/07/2024,It Hosting Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Amazon Web Services Emea Sarl,607467,"£36,483.27",Desnz - Rrems Business As Usual-it Hosting Services,L-2338,Vendor
08/07/2024,It Management And Change - Application Support Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Cgi It Uk Ltd,607733,"£31,967.81",Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
08/07/2024,It Management And Change - Application Support Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Cgi It Uk Ltd,607737,"£53,613.22",Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
12/07/2024,Ict Maintenance & Upkeep,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Nuvia Ltd,607752,"£120,663.02",Desnz - Radiation Monitor Network-ict Maintenance & Upkeep,Wa3 6xg,Vendor
12/07/2024,It Management And Change - Application Support Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Cgi It Uk Ltd,609061,"£53,613.22",Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
30/07/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Fti Consulting Ltd,592119,"£253,992.32",Desnz - Energy Price Guarantee - Domestic-audit Services,Ec1a 4hd,Vendor
30/07/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Fti Consulting Ltd,594674,"£116,602.99",Desnz - Energy Price Guarantee - Domestic-audit Services,Ec1a 4hd,Vendor
31/07/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Fti Consulting Ltd,600692,"£202,873.27",Desnz - Energy Price Guarantee - Domestic-audit Services,Ec1a 4hd,Vendor
26/07/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability & Consumers,Fti Consulting Ltd,611741,"£199,266.22",Desnz - Energy Price Guarantee - Domestic-audit Services,Ec1a 4hd,Vendor
15/07/2024,It Services,Ics - Integrated Corporate Services - Ics - Commercial,Bravosolution Uk Ltd,608754,"£393,768.00",Ics - Admin-it Services,Ec1m 4as,Vendor
08/07/2024,Recruitment Advice And Services,Ics - Integrated Corporate Services - Ics - Human Resources,Cabinet Office,599531,"£41,960.63",Ics - Dsit Cs Admin-recruitment Advice And Services,Np10 8fz,Wga Only
01/07/2024,Hr Advice And Services,Ics - Integrated Corporate Services - Ics - Human Resources,Pa Consulting Services Ltd,606095,"£45,000.00",Ics - Desnz Cs Admin-hr Advice And Services,Sg8 6dp,Vendor
01/07/2024,Ca - Other Receivables - Unclassified,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),603509,"£9,312,975.00",Desnz - Rhi Domestic Ame Payments-ca - Other Receivables - Unclassified,Sw1p 3ge,Grant
02/07/2024,Ca - Other Receivables - Unclassified,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),605940,"£79,359,757.00",Desnz - Rhi Non-domestic Ame Payments-ca - Other Receivables - Unclassified,Sw1p 3ge,Grant
03/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),605943,"£13,255,500.00",Desnz - Boiler Upgrade Scheme (Capital)-Capital Grants To Private Sector - Companies,Sw1p 3ge,Grant
04/07/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Icf Consulting Services Ltd,607186,"£76,959.59",Desnz - Boiler Upgrade Scheme (Programme)-Research And Development Expenditure,Sw6 5nr,Vendor
15/07/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),609014,"£223,810.00",Desnz - Rhi Programme Expenditure-outsourced Programme Management,Sw1p 3ge,Grant
12/07/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Building Research Establishment (Bre),609021,"£345,309.84",Desnz - Clean Heat Sap (Standard Assessment Procedure)-Outsourced Programme Management,Wd25 9xx,Vendor
22/07/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,23red Ltd,610334,"£59,075.91",Desnz - Boiler Upgrade Scheme (Programme)-Marketing And Media,Ec2a 4dq,Vendor
22/07/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Icf Consulting Services Ltd,610339,"£48,257.34",Desnz - Energy Technologies List-other Professional Services,Ec4r 1be,Vendor
24/07/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ricardo-aea Ltd,611336,"£48,823.05",Desnz - Energy Technology List Research & Products Policy Support Services-research And Development Expenditure,Ox11 0qr,Vendor
25/07/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Building Research Establishment (Bre),611404,"£309,587.76",Desnz - Clean Heat Sap (Standard Assessment Procedure)-Outsourced Programme Management,Wd25 9xx,Vendor
31/07/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),611912,"£15,760,000.00",Desnz - Boiler Upgrade Scheme (Capital)-Capital Grants To Private Sector - Companies,Sw1p 3ge,Grant
31/07/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Icf Consulting Services Ltd,612507,"£31,181.25",Desnz - Boiler Upgrade Scheme (Programme)-Research And Development Expenditure,Sw6 5nr,Vendor
10/07/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Baringa Partners Llp,608513,"£49,950.00",Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sw1e 6aj,Vendor
16/07/2024,Other Technical Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Smart Metering Implementation Programme,Baringa Partners Llp,609660,"£32,400.00",Desnz - Roll-out Of Smart Meters-other Technical Professional Services,Sw1e 6aj,Vendor
01/07/2024,Professional Subscriptions,Desnz - Energy Markets & Supply - Desnz - Analysis Directorate,Hm Revenue And Customs,605320,"£29,520.00",Desnz - Devolved Admin-professional Subscriptions,Bn12 4xj,Wga Only
03/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Oxford Nanosystems Ltd,597154,"£89,434.58",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ox14 1dy,Grant
15/07/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Lane Clark & Peacock Llp,605339,"£216,000.00",Desnz - Energy Research And Studies-other Goods/Services,W1u 1dq,Vendor
01/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Economad Solutions Ltd,605897,"£61,506.03",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Al5 2jq,Grant
04/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Flexible Power Systems Ltd,606554,"£71,414.22",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Tn8 7dp,Grant
09/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Clio Ventures Ltd,608080,"£52,628.30",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ec1v 2nx,Grant
10/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hexapower Ltd T/A Open Power,608468,"£34,315.84",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ec1v 7en,Grant
10/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Latent Drive Ltd,608698,"£68,328.89",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Dt2 8zb,Grant
10/07/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Fetu Ltd,608701,"£49,929.64",Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Hx5 9hh,Grant
23/07/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",European Economic Research Ltd T/A Europe Economics,609019,"£61,836.00",Desnz - Energy Research And Studies-r & D Outsourced Other,Wc1v 7qh,Vendor
