Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
02/01/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,South Tyneside Council,561460,39520,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Ne33 2rl,Wga Only
04/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,562021,87500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Ne1 3pl,Vendor
04/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,562023,57500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Ne1 3pl,Vendor
04/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,562035,70000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Ne1 3pl,Vendor
04/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,562074,47060.61,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Ne1 3pl,Vendor
04/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,562075,57185.99,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Ne1 3pl,Vendor
09/01/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Anthesis Uk Ltd,562892,35100,Desnz - Heat Networks Efficiency Scheme (Hnes)-Outsourced Programme Management,Ox4 1re,Vendor
11/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,563346,158295,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
11/01/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Newport City Homes Association Ltd,563665,2174082.98,Desnz - Net Zero Costs - Admin-capital Grants To Private Sector - Companies,Np20 2dw,Grant
11/01/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Leeds City Council,563667,754535.01,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Local Government,Ls1 1ur,Grant
12/01/2024,Legal Costs,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Burges Salmon Llp,563727,28674.54,Desnz - Heat Networks Zoning-legal Costs,Bs2 0zx,Vendor
12/01/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gemserv Limited,563756,95584.85,Desnz - Heat Networks Efficiency Scheme (Hnes)-Administration Of Grants And Awards,Ec3m 4aj,Vendor
16/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ramboll Uk Ltd,564242,66666.67,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Se1 8nw,Vendor
16/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,564244,78553.85,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
16/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,564246,79779.02,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
16/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,564268,28900,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Al1 3lx,Vendor
16/01/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Seascape Management Ltd,564322,28499.81,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ch45 3nt,Grant
16/01/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Southampton City Council,564326,280914.8,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Local Government,So14 7ly,Vendor
18/01/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,564920,263912.7,Desnz - Green Heat Networks Fund (Ghnf)-Administration Of Grants And Awards,Ec4n 7af,Vendor
19/01/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gemserv Limited,565043,234874.21,Desnz - Heat Networks Efficiency Scheme (Hnes)-Administration Of Grants And Awards,Ec3m 4aj,Vendor
19/01/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,565069,56775.6,Desnz - Hnip Delivery Programme Expenditure-outsourced Programme Management,Ec4n 7af,Vendor
23/01/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bolton Metropolitan Borough Council,565765,389677,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,Bl1 1ru,Wga Only
23/01/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Lancaster University,565881,117262.5,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,La1 4yw,Vendor
23/01/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Exeter Energy Ltd,565883,232307.63,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
23/01/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bradford Energy Ltd,565884,1961991.18,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Nw6 3jl,Grant
24/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,566042,232500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
30/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,567600,168833.33,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
31/01/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,567619,28500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
31/01/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rochdale Borough Council,567633,213400,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Ol16 1xu,Grant
