Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
01/03/2024,Grant-in-aid To Arms Length Bodies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Salix Finance Ltd,573744,104427.6,Desnz - Salix - Grant In Aid.-Grant-in-aid To Arms Length Bodies,E14 4pu,Grant
05/03/2024,Capital Grants To Central Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Salix Finance Ltd,575611,36360,Desnz - Net Zero Innovation Technical Support-capital Grants To Central Government,E14 4pu,Grant
07/03/2024,Capital Grants To Public Corporations (Pcs),Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Salix Finance Ltd,577077,96790,Desnz - Public Sector Decarbonisation Scheme (Psds)-Capital Grants To Public Corporations (Pcs),Ec4n 7be,Grant
08/03/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Aecom Ltd,577338,104148,Desnz - Net Zero Costs - Admin-other Professional Services,Wc1v 6qs,Vendor
15/03/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Salix Finance Ltd,578657,1826961.03,Desnz - Low Carbon Skills Fund Lcsf-current Grants To Private Sector - Npish,Ec4n 7be,Grant
15/03/2024,Capital Grants To Public Corporations (Pcs),Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Portfolio & Affordability,Salix Finance Ltd,578948,50153355.77,Desnz - Public Sector Decarbonisation Scheme (Psds)-Capital Grants To Public Corporations (Pcs),Ec4n 7be,Grant
14/03/2024,Fast Stream - Full Cost,Desnz - Corporate Services - Desnz - Human Resources,Cabinet Office,578985,141149.52,Desnz - Devolved Admin-fast Stream - Full Cost,Fy5 3fw,Wga Only
14/03/2024,Fast Stream - Full Cost,Desnz - Corporate Services - Desnz - Human Resources,Cabinet Office,578988,48985,Desnz - Devolved Admin-fast Stream - Full Cost,Fy5 3fw,Wga Only
14/03/2024,Fast Stream - Full Cost,Desnz - Corporate Services - Desnz - Human Resources,Cabinet Office,578989,30566,Desnz - Devolved Admin-fast Stream - Full Cost,Fy5 3fw,Wga Only
15/03/2024,Fast Stream - Full Cost,Desnz - Corporate Services - Desnz - Human Resources,Cabinet Office,579377,238434,Desnz - Devolved Admin-fast Stream - Full Cost,Np10 8fz,Wga Only
15/03/2024,Fast Stream - Full Cost,Desnz - Corporate Services - Desnz - Human Resources,Cabinet Office,579378,149283,Desnz - Devolved Admin-fast Stream - Full Cost,Np10 8fz,Wga Only
18/03/2024,Fast Stream - Full Cost,Desnz - Corporate Services - Desnz - Human Resources,Cabinet Office,579784,46322,Desnz - Devolved Admin-fast Stream - Full Cost,Np10 8fz,Wga Only
27/03/2024,Cl - Cash Cfers Paid Over To Hmt,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Consolidated Fund Account 6622,584952,1163081.58,Desnz - Non-dom Alternative Fuel - Ame-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
26/03/2024,Pr & Marketing Advice & Services,Desnz - Energy Infrastructure - Desnz - Renewable Electricity Directorate,Ipsos (Market Research) Ltd,579727,62609.46,Desnz - Net Zero Costs - Admin-pr & Marketing Advice & Services,E1w 1yw,Vendor
13/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Central Grants And Loans,Sunderland City Council,578940,279938,Desnz - Local Energy-capital Grants To Private Sector - Companies,Sr2 7dn,Wga Only
22/03/2024,Ict Outsourcing & Maintenance/Support,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Central Grants And Loans,Jeremy Benn Associates Ltd,582129,50000,Desnz - Digital Services-ict Outsourcing & Maintenance/Support,Bd23 3fd,Vendor
22/03/2024,Other Technical Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Met Office,563486,350000,Desnz - Rrems Business As Usual-other Technical Professional Services,Ex1 3pb,Wga Only
11/03/2024,It Hosting Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Amazon Web Services Emea Sarl,574928,49233.87,Desnz - Rrems Business As Usual-it Hosting Services,L-1855,Vendor
01/03/2024,It Management And Change - Application Support Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Cgi It Uk Ltd,575367,100833.67,Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
22/03/2024,Other Technical Professional Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Met Office,576573,350000,Desnz - Rrems Business As Usual-other Technical Professional Services,Ex1 3pb,Wga Only
08/03/2024,It Management And Change - Application Support Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Cgi It Uk Ltd,577345,100833.67,Desnz - Rrems Business As Usual-it Management And Change - Application Support Services,Ec3m 3by,Vendor
12/03/2024,It Hosting Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Amazon Web Services Emea Sarl,577797,55633.57,Desnz - Rrems Business As Usual-it Hosting Services,L-2338,Vendor
19/03/2024,It Hosting Services,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Protection Directorate",Amazon Web Services Emea Sarl,580235,53846.36,Desnz - Rrems Business As Usual-it Hosting Services,Ec2a 2fa,Vendor
26/03/2024,Consultancy Expenditure,"Desnz - Net Zero, Nuclear & International - Desnz - Net Zero Strategy",Iff Research Ltd,583534,41106.42,Desnz - Clean Growth-consultancy Expenditure,Ec3r 6hd,Vendor
27/03/2024,Cl - Cash Cfers Paid Over To Hmt,Desnz - Central - Desnz - Beis Other,Consolidated Fund Account 6622,584952,29015188,Desnz - Non Nuclear Miscellaneous Receipts-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
26/03/2024,Programme Monitoring And Evaluation,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Ipsos (Market Research) Ltd,576488,754291.62,Desnz - Energy Price Guarantee - Domestic-programme Monitoring And Evaluation,E1w 1yw,Vendor
20/03/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Kpmg Llp,579472,343492.42,Desnz - Energy Price Guarantee - Domestic-audit Services,Wd17 1de,Vendor
20/03/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Kpmg Llp,579473,226769.93,Desnz - Energy Price Guarantee - Domestic-audit Services,Wd17 1de,Vendor
26/03/2024,Audit Services,Desnz - Energy Markets & Supply - Desnz - Energy Affordability,Fti Consulting Ltd,581596,553286.2,Desnz - Energy Price Guarantee - Domestic-audit Services,Ec1a 4hd,Vendor
27/03/2024,Cl - Cash Cfers Paid Over To Hmt,Desnz - Corporate Services - Desnz - Finance Directorate,Consolidated Fund Account 6622,584952,20000000,Desnz - Nsta Trust Statement Cfer-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
05/03/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,574639,34920.29,Desnz - Boiler Upgrade Scheme (Programme)-Marketing And Media,Se1 0sw,Vendor
06/03/2024,Advertising,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,574652,359643.88,Desnz - Boiler Upgrade Scheme (Programme)-Advertising,Se1 0sw,Vendor
25/03/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,23red Ltd,575360,52015,Desnz - Boiler Upgrade Scheme (Programme)-Marketing And Media,Ec2a 4dq,Vendor
07/03/2024,Ca - Prepayments - Other,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),575524,10844500,Desnz - Boiler Upgrade Scheme (Capital)-Ca - Prepayments - Other,Sw1p 3ge,Grant
05/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),575689,911906,Desnz - Boiler Upgrade Scheme (Programme)-Administration Of Grants And Awards,E14 4pu,Grant
05/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),575690,2923193,Desnz - Boiler Upgrade Scheme (Programme)-Administration Of Grants And Awards,E14 4pu,Grant
05/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),575691,1855494.22,Desnz - Boiler Upgrade Scheme (Programme)-Administration Of Grants And Awards,E14 4pu,Grant
05/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),575693,2649190.74,Desnz - Boiler Upgrade Scheme (Programme)-Administration Of Grants And Awards,E14 4pu,Grant
05/03/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,575981,108807.43,Desnz - Boiler Upgrade Scheme (Programme)-Marketing And Media,Se1 0sw,Vendor
22/03/2024,Advertising,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,576148,39684.06,Desnz - Boiler Upgrade Scheme (Programme)-Advertising,Se1 0sw,Vendor
06/03/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Building Research Establishment Ltd (Bre),576517,40914.23,Desnz - Clean Heat Sap (Standard Assessment Procedure)-Outsourced Programme Management,Wd25 9xx,Vendor
18/03/2024,It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triad Group Plc,576879,128003.1,Desnz - Building & Electrification Programme Expenditure-it Services,Gu7 1xe,Vendor
08/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Environment Agency,577422,169092,Desnz - Building & Electrification Programme Expenditure-administration Of Grants And Awards,Se18 5nj,Wga Only
13/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),578632,978044.24,Desnz - Boiler Upgrade Scheme (Programme)-Administration Of Grants And Awards,Sw1p 3ge,Grant
15/03/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Icf Consulting Services Ltd,579361,60078.2,Desnz - Energy Technologies List-other Professional Services,Ec4r 1be,Vendor
15/03/2024,Other Professional Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Icf Consulting Services Ltd,579363,69473.21,Desnz - Energy Technologies List-other Professional Services,Ec4r 1be,Vendor
25/03/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Nottingham City Council,582808,250000,Desnz - Building & Electrification Programme Expenditure-current Grants To Local Government,Ng2 3ah,Wga Only
26/03/2024,Professional Subscriptions,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,4e Implementing Agreement Pty Ltd,583271,48701.37,Desnz - Energy Technology List Research & Products Policy Support Services-professional Subscriptions,Nsw 2257,Vendor
25/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ricardo-aea Ltd,583375,124242.3,Desnz - Energy Technology List Research & Products Policy Support Services-research And Development Expenditure,Ox11 0qr,Vendor
25/03/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,583495,42983.84,Desnz - Boiler Upgrade Scheme (Programme)-Marketing And Media,Se1 0sw,Vendor
26/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Environment Agency,583804,168302,Desnz - Building & Electrification Programme Expenditure-administration Of Grants And Awards,Se18 5nj,Wga Only
27/03/2024,Ca - Prepayments - Other,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Office Of Gas And Electricity Markets (Ofgem),584584,12314000,Desnz - Boiler Upgrade Scheme (Capital)-Ca - Prepayments - Other,Sw1p 3ge,Grant
28/03/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,585196,284081.91,Desnz - Boiler Upgrade Scheme (Programme)-Marketing And Media,Se1 0sw,Vendor
28/03/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,585198,60351.25,Desnz - Boiler Upgrade Scheme (Programme)-Marketing And Media,Se1 0sw,Vendor
28/03/2024,Marketing And Media,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,585199,122447.32,Desnz - Boiler Upgrade Scheme (Programme)-Marketing And Media,Se1 0sw,Vendor
04/03/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Progressive Energy Ltd,574890,63069.67,Desnz - Net Zero Hydrogen Team-capital Grants To Private Sector - Companies,Gl10 3rf,Vendor
13/03/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Statera Energy Ltd,576538,559196.74,Desnz - Net Zero Hydrogen Team-capital Grants To Private Sector - Companies,W8 7lp,Vendor
06/03/2024,Capital Grants To Private Sector - Companies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Scottish Power Energy Retail Ltd,576579,81984.9,Desnz - Net Zero Hydrogen Team-capital Grants To Private Sector - Companies,G2 5ad,Grant
25/03/2024,Outsourced Programme Management,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ukri-innovate Uk,583397,290401.84,Desnz - Net Zero Hydrogen Team-outsourced Programme Management,Sn2 1fl,Wga Only
21/03/2024,Other Goods/Services,"Desnz - Net Zero, Nuclear & International - Desnz - Inz: Trade & Energy",Ricardo-aea Ltd,580896,30260.4,Desnz - Inz - Care Fund-other Goods/Services,Ox11 0qr,Vendor
12/03/2024,Storage And Distribution,Ics - Integrated Corporate Services - Ics - Digital,Restore Plc,578198,56789.98,Desnz - Desnz Corporate Services Admin-storage And Distribution,Rh1 5dy,Vendor
01/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Qbots Energy Ltd,575179,89392.5,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,M15 6se,Grant
01/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Thermulon Ltd,575268,52185,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ts21 3fd,Grant
04/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Milvus Advanced Ltd,575592,94976.41,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ox9 3ez,Grant
04/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Equiwatt Ltd,575594,49304.01,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ne8 3df,Grant
04/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sedwell Ltd,575622,30258.68,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Ip32 6dj,Vendor
05/03/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Compactgtl Ltd,576139,90865.38,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,W1w 7lt,Grant
