Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
01/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Sense Wind Ltd,592847,398699.73,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Ip32 7gy,Grant
01/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy R And D Uk Centre Ltd,592850,174104.15,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W1t 4ez,Vendor
03/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,593135,33300.81,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
02/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,593137,43012.76,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
02/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,593139,34399.3,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
02/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,593140,34349.04,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
03/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,593144,43943.17,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
10/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Systems Mechanics Ltd,593457,31162.18,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ct5 3se,Grant
03/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,593570,185204.28,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Ca20 1pg,Vendor
07/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Living Places Earth Ltd,593938,34297.64,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Tn11 8jh,Vendor
07/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Living Places Earth Ltd,593942,35321.3,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Tn11 8jh,Vendor
07/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Living Places Earth Ltd,593944,79735.53,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Tn11 8jh,Vendor
14/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,593957,54192.07,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
07/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,593959,26075,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
07/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edge Testing Solutions Ltd,593962,29126.02,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ml4 3pb,Vendor
07/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Engage Consulting Ltd,593963,38059,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Ec2n 1hn,Vendor
07/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hildebrand Technology Ltd,593966,117607.2,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,W1s 2yz,Vendor
07/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Environment Agency,594014,88967.77,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Np10 8fz,Wga Only
08/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Environment Agency,594207,52385.97,Desnz - Net Zero Innovation Industry And Carbon Capture Demonstration-r & D Outsourced Other,Se18 5nj,Wga Only
08/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Scroll Finance Ltd,594363,209620,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ec2y 5eb,Vendor
08/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Gengame Ltd,594364,63595.44,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,De1 1fr,Vendor
09/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ultra Safe Nuclear Corporation Uk Ltd (Usnc-uk),594553,632970.76,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa10 6bw,Vendor
10/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Cryobattery One Ltd,594928,495000,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Wc2h 0hf,Grant
10/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Scroll Finance Ltd,594970,82047.21,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ec2y 5eb,Vendor
10/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Hildebrand Technology Ltd,594982,50000,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,W1s 2yz,Vendor
13/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,595631,900000,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
13/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,595639,900000,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
13/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,595640,1080000,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
13/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",National Nuclear Laboratory Ltd,595643,850000,Desnz - Delivery Of Beis Energy Innovation-r & D Current Grants To Private Sector - Npish,Wa3 6ae,Vendor
21/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Oecd (Organisation For Economic Co-operation And Development),596484,73352.99,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,75775,Vendor
17/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Future Energy Associates Ltd,596565,32781.6,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,N4 1db,Vendor
17/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Voltalis Uk Ltd,596566,97200,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ec3a 7ba,Grant
17/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Voltalis Uk Ltd,596573,86737.5,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ec3a 7ba,Grant
20/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Dstl (Defence Science And Technology Laboratory),596827,146083.34,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Po14 9hl,Vendor
20/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Synchrostor Ltd,596840,310109.76,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Eh20 9th,Grant
30/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Escrow-tech Ltd,596850,174775.96,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Bs32 0bt,Grant
20/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,596851,125742.1,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ex1 1ts,Vendor
22/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Marine Power Systems Ltd,597770,225405.4,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Sa1 2aq,Grant
22/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Edf Energy R And D Uk Centre Ltd,597787,140843.71,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,W1t 4ez,Vendor
24/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Copenhagen Offshore Partners A/S,598168,314832,Desnz - Net Zero Innovation - Renewables-r & D Current Grants To Private Sector - Npish,Eh2 3es,Grant
24/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,598390,83100.96,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
24/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,598391,51914.27,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
29/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ultra Safe Nuclear Corporation Uk Ltd (Usnc-uk),598867,254401.23,Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Wa10 6bw,Vendor
31/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Rheenergise Ltd,599488,139398.8,Desnz - Net Zero Innovation - Smart-r & D Outsourced Other,Nw5 1lp,Grant
31/05/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",City Science Corporation Ltd,599495,54250.04,Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Ex1 1ts,Vendor
31/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Energy Saving Trust Enterprises Ltd,599496,111626.34,Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,N1 9ng,Vendor
31/05/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Voltalis Uk Ltd,599698,67856.25,Desnz - Net Zero Innovation - Smart-r & D Current Grants To Private Sector - Npish,Ec3a 7ba,Grant
02/05/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,593441,91038.3,Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,E1 6pw,Vendor
17/05/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,596558,123371.3,Desnz - Hydrogen And Industrial Energy Business Models-other Professional Services,E1 6pw,Vendor
16/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Avanade Uk Ltd,589460,233940,Ics - Transition - Dsit-other It Consultancy,Ec3m 3bd,Vendor
10/05/2024,Other It Consultancy,Ics - Integrated Corporate Services - Ics - Digital,Avanade Uk Ltd,595259,167910,Ics - Transition - Dsit-other It Consultancy,Ec3m 3bd,Vendor
23/05/2024,International Subscriptions,Desnz - Corporate Services - Desnz - Communications,The Press Association Ltd,597766,38562.96,Desnz - Desnz Corporate Services Admin-international Subscriptions,W2 1af,Vendor
29/05/2024,Business Rates,Desnz - Corporate Services - Desnz - Communications,Nla Media Access Ltd,599082,26760,Desnz - Desnz Corporate Services Admin-business Rates,Tn1 1hj,Vendor
09/05/2024,Marketing And Media,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Ipsos (Market Research) Ltd,589171,75111,Desnz - Critical Infrastructure And Capability Package - Fuel Programme-marketing And Media,E1w 1yw,Vendor
13/05/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Springfields Fuels Ltd,595371,3148659.7,Desnz - Critical Infrastructure And Capability Package - Fuel Programme-capital Grants To Private Sector - Companies,Pr4 0xj,Vendor
14/05/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Queen Mary University Of London,595656,175494,Desnz - Medical Radioisotope Innovation Programme-technical Advice / Services & Support,E1 4uj,Vendor
23/05/2024,Misc. Non Procurement Spend,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Office For Nuclear Regulation,596597,161596.37,Desnz - Devolved Admin-misc. Non Procurement Spend,L20 7hs,Vendor
03/05/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rsm Uk Consulting Llp,560881,41936.25,Desnz - Biomethane Programme Expenditure-research And Development Expenditure,Ec4a 4ab,Vendor
20/05/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rsm Uk Consulting Llp,567660,27937.5,Desnz - Biomethane Programme Expenditure-research And Development Expenditure,Bt1 3lg,Vendor
01/05/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Greenfield Nordic Ltd,586955,66666.67,Desnz - Heat Networks Zoning-research And Development Expenditure,S1 2bj,Vendor
02/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,E.On Uk Plc,590606,135520,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Cv4 8lg,Grant
21/05/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,591359,59360.61,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Wc1v 6qs,Vendor
01/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,University Of Plymouth,592886,66165.66,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Pl4 8aa,Vendor
01/05/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wandsworth Borough Council,592888,343639.67,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Local Government,Sw18 2pu,Grant
07/05/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Warrington Borough Council,593496,171980,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Wa1 1uh,Wga Only
03/05/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,University Hospitals Of Morecambe Bay Hnsft,593497,30000,Desnz - Heat Networks Efficiency Scheme (Hnes)-Current Grants To Private Sector - Npish,La9 7rg,Grant
03/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Newport City Homes Association Ltd,593504,377054.56,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Np20 2dw,Grant
07/05/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Tower Hamlets,594195,197350,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,E14 2bg,Grant
09/05/2024,Legal Costs,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Burges Salmon Llp,594599,54748.15,Desnz - Heat Networks Zoning-legal Costs,Bs2 0zx,Vendor
09/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Freshplant Ltd,594618,29011,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ig10 3ts,Grant
09/05/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Cambridge City Council,594705,272500,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Cb2 3qj,Grant
09/05/2024,It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,594914,54010.76,Desnz - Heat Networks Zoning-it Services,E1 1ew,Vendor
09/05/2024,R & D It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,594914,102124.24,Desnz - Heat Networks Zoning-r & D It Services,E1 1ew,Vendor
10/05/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,East Devon District Council,594964,264000,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Ex14 1ej,Grant
13/05/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,595386,51202.8,Desnz - Hnip Delivery Programme Expenditure-outsourced Programme Management,Ec4n 7af,Vendor
14/05/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,595658,986330.88,Desnz - Green Heat Networks Fund (Ghnf)-Administration Of Grants And Awards,Ec4n 7af,Vendor
15/05/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Sovereign Network Homes Ltd,595896,46178,Desnz - Heat Networks Efficiency Scheme (Hnes)-Current Grants To Private Sector - Npish,Ha9 0hp,Vendor
21/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Metropolitan Infrastructure Ltd,597144,60961,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ip30 9up,Grant
21/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Metropolitan Infrastructure Ltd,597145,115461,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ip30 9up,Grant
21/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vital Energi Utilities Ltd,597152,116507.75,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Bb1 2ld,Vendor
22/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Milton Keynes Energy Ltd,597153,101033.94,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
21/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Metropolitan Housing Trust Ltd,597155,309932,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,N14 6pw,Grant
21/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,University Of London,597162,138414.6,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Wc1e 7hu,Vendor
21/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,University Of Reading,597163,49464.35,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Rg6 6ah,Grant
22/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Exeter Energy Ltd,597164,141253.03,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
22/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Last Mile Heat Ltd,597165,157680,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Gl10 3rf,Grant
23/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Sse Heat Networks Ltd,597445,5001612.1,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ph1 3aq,Grant
23/05/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bradford Energy Ltd,597446,1012421.64,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Nw6 3jl,Grant
22/05/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Reading Borough Council,597772,93200,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Rg1 2lu,Wga Only
